目录编号,视频ID,视频标题,发布时间_格式化,点赞数,分享数,播放数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477204765794599707,振兴乡村[赞][赞][赞],天空飞来一支玫,64529007966,0,0,2025/3/2 21:33,内蒙古,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477173331293340453,[赞][赞][赞][赞][赞][赞][赞],用户160303982324仓海一粟,68294418910,1,0,2025/3/2 19:31,重庆,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477177067084661523,[泪奔][泪奔][泪奔]农村学校能回归吗,用户8841796582421,2184109508534740,1,0,2025/3/2 19:45,安徽,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477040961387152187,哇，这种风格好喜欢,安崽粑粑,65689302281,1,0,2025/3/2 10:57,上海,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477162456192893755,这个很有氛围,心海的锚……🚲,2550501151612255,0,0,2025/3/2 18:49,辽宁,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477046402771370810,[赞][赞][赞][抱拳][抱拳][抱拳],笑颜,1424606065856744,1,0,2025/3/2 11:18,江苏,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477152789757510438,振兴农村[赞],✨俊逸,50445316990,0,0,2025/3/2 18:11,广东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477154313229058867,[赞][赞][赞],RW,104876779088,0,0,2025/3/2 18:17,北京,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477188658995905306,希望让农民早日享受到政策,曼若,3262973966553591,1,0,2025/3/2 20:30,浙江,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477199823978021686,这是什么风格[捂脸],用户2334455368284,3622222903903328,0,0,2025/3/2 21:14,山东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477205723857765120,农业不管到什么时候都是根本[赞][赞],用户4180480104252,228344447921639,0,0,2025/3/2 21:37,江苏,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477156392969962266,振兴农村经济，改善农民生活,余晖,1425389163907320,2,0,2025/3/2 18:25,北京,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L2,7477170676396770107,[赞],鑫鹏涂料,2997715062502074,0,0,2025/3/2 19:21,河北,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477196151847519034,蛇年大吉，财源滚滚！,渡劫期,3131858203711767,0,0,2025/3/2 20:59,广西,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477199366924583706,这是什么风格[泪奔],用户3798797603558,7467371888868787258,0,0,2025/3/2 21:12,安徽,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477180940512936723,农村学校能回归吗？,往事随缘59923,96546229146,4,0,2025/3/2 20:00,河北,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477148982377071419,这是什么风格[捂脸],@七九年的🐏,62914231058,0,0,2025/3/2 17:56,河南,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477153108319027968,看起来很美好,枣阳佳奇定制阳台柜&橱柜门,101347655448,0,0,2025/3/2 18:12,湖北,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477197940886782754,振兴中国农村！[赞][赞][赞][比心][比心][比心],泳淼优品小铺,111040362421,0,0,2025/3/2 21:06,河南,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477193925514937148,我要回村发展了[灵机一动],和韵养年生,4239358387298095,0,0,2025/3/2 20:51,贵州,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477156365146030859,不错不错哦,百态人生,110353729775,1,0,2025/3/2 18:25,广西,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477152945144087355,为什么我没收到[抠鼻][抠鼻],看看冬季,102239885701,2,0,2025/3/2 18:12,广东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477202909898556171,不错,男人四十,1249473373157632,1,0,2025/3/2 21:26,河南,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L2,7477199617944896315,[微笑][微笑][微笑],罗切特,778926673107828,0,0,2025/3/2 21:13,广东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L2,7477190491274380070,智慧农业,年糕小魚😇,125787824720296,1,0,2025/3/2 20:38,河北,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L2,7477183013962400562,像素风,好运小杨,3101073985249539,0,0,2025/3/2 20:08,内蒙古,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L2,7477182835947553536,那是很流行的一款游戏风格[呲牙],李漂亮哦,59158180309,0,0,2025/3/2 20:08,陕西,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477039711602328331,谢谢祖国[抱拳][抱拳][抱拳],冯小雨,109275379542,0,0,2025/3/2 10:52,浙江,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477176240723608378,农村学校能恢复吗？,埜,945207565893147,2,0,2025/3/2 19:42,天津,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477108051159368460,中国乡村振兴！[赞],孙才全,3277018023593070,0,0,2025/3/2 15:18,内蒙古,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477075138237285178,[比心][比心][比心][呲牙],一生回味一念,66914680249,0,0,2025/3/2 13:10,山东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477069021596009268,[赞][赞][赞][赞][赞],七妹纺织,111192037959,0,0,2025/3/2 12:46,湖南,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477182974670652175,@一一得一: 这是什么风格[捂脸],艳儿抖音,2387791897443182,4,0,2025/3/2 20:08,湖南,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477159947434017545,[赞][赞][赞],亲亲宝贝,7475303676975891516,0,0,2025/3/2 18:39,云南,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477155464645428026,农村要振兴，靠国家政策引导[赞][赞][赞],花甲少年,70146738720,3,0,2025/3/2 18:22,湖北,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477153265323459387,祝愿我们的农村人都过上好日子[感谢][感谢][感谢],ල᭄💞楊樹灣灣♥ꦿ᭄,1566144477802014,0,0,2025/3/2 18:13,辽宁,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477169747928498980,[赞][赞][赞][赞][赞][赞][赞][赞][赞],欢乐1,1187920178840782,1,0,2025/3/2 19:17,重庆,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477046204027880255,前排[大笑],一休&嘟嘟🍟,72513454201,0,0,2025/3/2 11:18,河南,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477036223409111868,这不就首评吗[看][看][看],咒风,2337982041303835,0,0,2025/3/2 10:39,陕西,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477148850291524388,[赞][赞][赞],用户1602,1486999772206414,0,0,2025/3/2 17:56,新疆,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477151610793657126,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],月🈷️🈷️🈷️🈷️🈷️,1040560195123764,0,0,2025/3/2 18:07,河北,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477152820765229843,挺好的,杭州之江闯牌胶,3136249500272239,0,0,2025/3/2 18:11,海南,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477038211845440307,这。。。这。。。就这。。。,哪有岁月静好,111454591689,0,0,2025/3/2 10:47,福建,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477165005408256828,振兴农村[比心][比心][比心],兰草,2119465689419256,0,0,2025/3/2 18:59,江苏,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477173722044351243,[比心][比心][比心][比心],囡囡,1715693918371720,0,0,2025/3/2 19:32,江苏,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477194185780921147,粮食是国家之本，应以重视[赞][赞][赞],密域云语,1987515507284036,1,0,2025/3/2 20:52,上海,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477172647019086649,[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][赞][赞][赞][赞][赞],登高者,3390483483078413,0,0,2025/3/2 19:28,黑龙江,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477070032343581499,？？？,劉皇叔,1864425907427703,0,0,2025/3/2 12:50,湖南,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477046499513631499,[赞][赞][赞],琬琰素,97878501614,0,0,2025/3/2 11:19,河南,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477043650057863955,[赞][赞][赞][鼓掌][鼓掌][鼓掌],Tina的果果,4410859959617083,0,0,2025/3/2 11:08,广西,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477035308510806820,[抱拳][抱拳][抱拳][赞][赞][赞],红红火火,83262410094,0,0,2025/3/2 10:35,广东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477175323899200265,振兴农村[赞][赞][赞],玥臻优选,10315809811,0,0,2025/3/2 19:39,山东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477036141939802937,[看][看][看],咒风,2337982041303835,0,0,2025/3/2 10:39,陕西,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477152307625673532,[赞][赞][赞],丁蓉,102928069355,0,0,2025/3/2 18:09,四川,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477164459049812763,[比心][比心][比心][比心],阳光阳光,3782748478641784,1,0,2025/3/2 18:57,广东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477200234205823778,希望农村学校能恢复[感谢][感谢][感谢],爱丁堡,2867129893790615,0,0,2025/3/2 21:15,黑龙江,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477150822931301130,重点在产业，有产业还有工作，才有人。人是基础。,生活我只做加减,2405351120176093,0,0,2025/3/2 18:04,湖北,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477042127584461626,[赞][赞][赞][赞],阳阳的宝藏,96492448231,0,0,2025/3/2 11:02,河北,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477205778308170555,这是什么风格[捂脸],小静好物,2773393735431916,0,1,2025/3/2 21:37,江苏,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477035251652789003,[赞][赞][赞][击掌][击掌][击掌],红红火火,83262410094,0,0,2025/3/2 10:35,广东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477064459988812607,[爱心][玫瑰],无梦之梦何以生意,2487534386944923,0,0,2025/3/2 12:28,广东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477059875589522227,[捂脸][捂脸],芳华易逝,616176775334036,0,0,2025/3/2 12:11,陕西,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477171661029098267,[赞][赞],倚楼听风雨,2660446401725112,0,0,2025/3/2 19:24,四川,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477175705547211571,00后上岗了么 好看 爱看,用户6047099713815,61417241340,0,0,2025/3/2 19:40,山东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477195389453812538,这指定是00后做的，他还一定玩过星露谷这类的RPG种菜游戏[笑哭],青艾草,919671069212939,1,0,2025/3/2 20:56,广东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477177661455123235,惠农大礼包[赞][赞][赞][赞][赞][赞],牛牛好物,68534210259,2,0,2025/3/2 19:48,河南,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477179982125515579,大力发展农业科技，支持国家对农村发展经济[赞],王中王,2225004029673844,0,0,2025/3/2 19:57,重庆,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L2,7477210603439620864,那是人口问,谢一下,679929949201076,0,0,2025/3/2 21:56,四川,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L2,7477175704212816690,[看],多情刺客无情,201917688454429,0,0,2025/3/2 19:40,天津,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L2,7477170648714068796,这好像真的会,鑫鹏涂料,2997715062502074,2,0,2025/3/2 19:20,河北,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477158421041840911,[赞][赞][赞],！！？强！,110966959350,1,0,2025/3/2 18:33,河北,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477205682194776851,我是不是该回村发展了[看],迷茫,1924622835525348,0,0,2025/3/2 21:36,上海,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477162713685803833,[赞][赞][赞][赞][赞][赞][赞],波波124334046,81469792678,0,0,2025/3/2 18:50,四川,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477170316164760370,可以啊[赞][赞][赞],北城,63493548736,0,0,2025/3/2 19:19,湖南,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477043207261143846,[赞][赞][赞][福][福],阳阳好物,1820439205131607,0,0,2025/3/2 11:06,北京,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477149991958889268,[大笑],莎舞王子🤴郑大神,106669794039,0,0,2025/3/2 18:00,四川,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477165121887535932,这是啥构造？？？开头游戏界面？？？,入冬不下诗,4149988244325609,8,1,2025/3/2 18:59,福建,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477061997348897586,我的世界,长川_,86966571628,0,0,2025/3/2 12:19,福建,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477157674065740601,振兴农村,海洋之歌,99225905046,1,0,2025/3/2 18:30,福建,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477155162008781609,第一眼看看到了还以为我的手机出问题了呢[泪奔]，这是啥像素是啥[泪奔]？,用户5913912144707,93165894497,3,0,2025/3/2 18:20,北京,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477185163089199922,这是在干什么呢,近道,103610723441,1,0,2025/3/2 20:17,山东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477187301286953755,关注三农工作，提升农民👩‍🌾收入,金刚,63357965476,4,0,2025/3/2 20:25,河南,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477122660926899004,[比心][比心][比心],A孩子气💋,74459934801,0,0,2025/3/2 16:14,山东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477043212113232659,[抠鼻][抠鼻],趙逍遥,111184431289,0,0,2025/3/2 11:06,天津,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477157535284462395,民以食为天，粮食安全第一,孤独剑,1134346594952590,1,0,2025/3/2 18:30,广东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477197861324440379,这指定是00后做的，他还一定玩过星露谷这类的RPG种菜游戏[笑哭],畅畅,109465647191,0,0,2025/3/2 21:06,重庆,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477204732622586687,“三农政策”农业繁荣，农民富裕，农村和谐，惠国惠民,玫瑰的邻居朋友,4136834013343192,0,0,2025/3/2 21:33,江西,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477151821154796340,[666][666][666][666][666][666],我的人生我做主,111467580328,0,0,2025/3/2 18:07,河北,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477155723144414006,[捂脸],叶知秋-KL,70358107814,0,0,2025/3/2 18:23,安徽,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477176453843927865,有意思[抱抱你],葉,68156486201,0,0,2025/3/2 19:43,河南,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477195272712930085,这个礼包就是好，农人一个不能少！,春天辽宁未来生物分享幸福,2400935266759439,0,0,2025/3/2 20:57,广东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477165702883148556,民以食为天,007,3460878112398999,1,0,2025/3/2 19:01,江苏,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477187414390276923,这是什么风格[捂脸],若梦,4503667304635341,1,0,2025/3/2 20:26,山东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477172623446655753,惠农吗,萨拉,1543353644089699,0,0,2025/3/2 19:28,广西,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477180230500746035,一开始的是AI像素风视频风格,3 6,1055129842751039,1,0,2025/3/2 19:58,辽宁,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477154437213111049,[赞][赞][赞],用户1358593053114,1019973478385053,0,0,2025/3/2 18:18,四川,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477158129282925350,衣食住行，每一样都不一样,大可_乐,789893331556330,1,0,2025/3/2 18:32,内蒙古,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477167944070349625,乡村振兴[赞][赞][赞],午夜,2013935633972941,0,0,2025/3/2 19:10,辽宁,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477044688630956858,[比心][比心][比心],安然♥,4321497926087831,0,0,2025/3/2 11:12,河南,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477153708998312754,农业的春天来了[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],Cou,985612643993903,0,0,2025/3/2 18:15,海南,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L2,7477181585558782755,孩子变少了  根本回去不了,龙龙,2681054123786571,1,0,2025/3/2 20:03,浙江,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L2,7477178001282564903,[捂脸]回不了，,唐糖🌈,1732422709287950,1,0,2025/3/2 19:49,河北,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L2,7477176060066874149,[看],多情刺客无情,201917688454429,0,0,2025/3/2 19:42,天津,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477182650303660826,振兴农村[赞][赞][赞],贝贝百货店,77334597830,0,0,2025/3/2 20:07,陕西,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477194410326737721,AI制作的？,百居佳丽地板,95604892359,0,0,2025/3/2 20:53,安徽,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477168788082541362,农村人民的福音[赞],用户0493572810636,2584303571308955,0,0,2025/3/2 19:13,广东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477191795525452582,星露谷物语[不失礼貌的微笑],MY,79165545943,0,0,2025/3/2 20:43,新疆,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477189150718837564,啥意思,@吕小吕,83542911617,1,0,2025/3/2 20:32,山东,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477166701759464207,[赞][赞][赞][赞][赞][赞][赞],雪无霜,2493336070130200,2,0,2025/3/2 19:05,重庆,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477161189345690426,@[鼓掌],dyl11uxwqn0h,82488616519,1,0,2025/3/2 18:44,湖南,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477156812735791898,[赞][赞][赞],张哥,1349788197193059,0,0,2025/3/2 18:27,四川,
061,7477032888144235810,两会时间即将开启，这份惠农“大礼包”请查收！ #绘说现代化,2025-03-02 10:30:17,5714,693,315106,L1,7477203048658436898,切实提高劳动群体收入,用户9076538135011,1698081629818727,0,0,2025/3/2 21:26,江苏,
